Paper URL,Reviewer,Pre-rebuttal Score,Post-rebuttal Score
https://papers.miccai.org/miccai-2024/327-Paper3732.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/328-Paper2320.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/328-Paper2320.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/328-Paper2320.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/329-Paper4161.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/329-Paper4161.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/329-Paper4161.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/330-Paper2187.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/330-Paper2187.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/330-Paper2187.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/331-Paper2611.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/331-Paper2611.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/331-Paper2611.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/332-Paper2750.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/332-Paper2750.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/332-Paper2750.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/333-Paper3154.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/333-Paper3154.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/333-Paper3154.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/334-Paper0050.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/334-Paper0050.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/334-Paper0050.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/335-Paper0320.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/335-Paper0320.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/335-Paper0320.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/336-Paper1614.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/336-Paper1614.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/336-Paper1614.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/337-Paper1306.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/337-Paper1306.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/337-Paper1306.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/338-Paper3161.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/338-Paper3161.html,Reviewer 2,2,5
https://papers.miccai.org/miccai-2024/338-Paper3161.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/339-Paper3334.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/339-Paper3334.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/339-Paper3334.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/340-Paper0245.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/340-Paper0245.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/340-Paper0245.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/341-Paper1818.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/341-Paper1818.html,Reviewer 2,4,2
https://papers.miccai.org/miccai-2024/341-Paper1818.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/342-Paper1596.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/342-Paper1596.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/342-Paper1596.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/343-Paper0931.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/343-Paper0931.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/343-Paper0931.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/344-Paper2709.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/344-Paper2709.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/344-Paper2709.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/345-Paper1396.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/345-Paper1396.html,Reviewer 2,3,5
https://papers.miccai.org/miccai-2024/345-Paper1396.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/346-Paper1347.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/346-Paper1347.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/346-Paper1347.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/347-Paper2376.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/347-Paper2376.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/347-Paper2376.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/348-Paper1763.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/348-Paper1763.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/348-Paper1763.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/349-Paper2298.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/349-Paper2298.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/349-Paper2298.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/350-Paper0974.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/350-Paper0974.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/350-Paper0974.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/351-Paper1797.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/351-Paper1797.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/351-Paper1797.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/352-Paper2778.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/352-Paper2778.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/352-Paper2778.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/352-Paper2778.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/353-Paper2633.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/353-Paper2633.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/353-Paper2633.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/353-Paper2633.html,Reviewer 4,5,5
https://papers.miccai.org/miccai-2024/354-Paper1951.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/354-Paper1951.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/354-Paper1951.html,Reviewer 3,4,3
https://papers.miccai.org/miccai-2024/355-Paper1834.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/355-Paper1834.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/355-Paper1834.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/356-Paper0781.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/356-Paper0781.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/356-Paper0781.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/356-Paper0781.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/357-Paper0411.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/357-Paper0411.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/357-Paper0411.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/357-Paper0411.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/358-Paper2051.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/358-Paper2051.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/358-Paper2051.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/359-Paper1063.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/359-Paper1063.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/359-Paper1063.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/360-Paper2943.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/360-Paper2943.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/360-Paper2943.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/361-Paper3387.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/361-Paper3387.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/361-Paper3387.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/362-Paper1178.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/362-Paper1178.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/362-Paper1178.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/363-Paper1733.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/363-Paper1733.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/363-Paper1733.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/364-Paper1889.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/364-Paper1889.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/364-Paper1889.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/365-Paper3737.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/365-Paper3737.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/365-Paper3737.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/366-Paper2286.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/366-Paper2286.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/366-Paper2286.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/367-Paper3934.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/367-Paper3934.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/367-Paper3934.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/368-Paper0500.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/368-Paper0500.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/368-Paper0500.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/369-Paper3893.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/369-Paper3893.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/369-Paper3893.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/370-Paper3513.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/370-Paper3513.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/370-Paper3513.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/371-Paper3535.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/371-Paper3535.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/371-Paper3535.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/372-Paper3822.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/372-Paper3822.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/372-Paper3822.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/373-Paper3604.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/373-Paper3604.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/373-Paper3604.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/374-Paper1451.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/374-Paper1451.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/374-Paper1451.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/375-Paper2469.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/375-Paper2469.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/375-Paper2469.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/376-Paper1453.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/376-Paper1453.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/376-Paper1453.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/377-Paper1025.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/377-Paper1025.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/377-Paper1025.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/378-Paper1682.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/378-Paper1682.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/378-Paper1682.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/378-Paper1682.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/379-Paper1085.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/379-Paper1085.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/379-Paper1085.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/380-Paper1415.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/380-Paper1415.html,Reviewer 2,3,5
https://papers.miccai.org/miccai-2024/380-Paper1415.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/381-Paper1207.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/381-Paper1207.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/381-Paper1207.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/382-Paper2707.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/382-Paper2707.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/382-Paper2707.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/383-Paper1863.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/383-Paper1863.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/383-Paper1863.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/384-Paper3036.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/384-Paper3036.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/384-Paper3036.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/385-Paper0460.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/385-Paper0460.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/385-Paper0460.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/386-Paper0817.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/386-Paper0817.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/386-Paper0817.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/387-Paper0796.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/387-Paper0796.html,Reviewer 2,3,2
https://papers.miccai.org/miccai-2024/387-Paper0796.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/388-Paper0215.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/388-Paper0215.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/388-Paper0215.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/389-Paper3878.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/389-Paper3878.html,Reviewer 2,4,3
https://papers.miccai.org/miccai-2024/389-Paper3878.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/390-Paper4020.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/390-Paper4020.html,Reviewer 2,6,N/A
https://papers.miccai.org/miccai-2024/390-Paper4020.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/391-Paper3209.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/391-Paper3209.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/391-Paper3209.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/392-Paper1531.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/392-Paper1531.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/392-Paper1531.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/393-Paper1638.html,Reviewer 1,5,N/A
https://papers.miccai.org/miccai-2024/393-Paper1638.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/393-Paper1638.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/394-Paper2109.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/394-Paper2109.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/394-Paper2109.html,Reviewer 3,6,6
https://papers.miccai.org/miccai-2024/395-Paper0897.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/395-Paper0897.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/395-Paper0897.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/396-Paper1184.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/396-Paper1184.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/396-Paper1184.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/397-Paper2701.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/397-Paper2701.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/397-Paper2701.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/398-Paper0495.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/398-Paper0495.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/398-Paper0495.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/399-Paper3797.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/399-Paper3797.html,Reviewer 2,3,2
https://papers.miccai.org/miccai-2024/399-Paper3797.html,Reviewer 3,4,2
https://papers.miccai.org/miccai-2024/400-Paper0484.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/400-Paper0484.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/400-Paper0484.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/401-Paper2884.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/401-Paper2884.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/401-Paper2884.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/402-Paper3212.html,Reviewer 1,5,N/A
https://papers.miccai.org/miccai-2024/402-Paper3212.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/402-Paper3212.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/403-Paper3757.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/403-Paper3757.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/403-Paper3757.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/404-Paper0885.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/404-Paper0885.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/404-Paper0885.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/405-Paper3427.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/405-Paper3427.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/405-Paper3427.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/406-Paper0915.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/406-Paper0915.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/406-Paper0915.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/407-Paper1234.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/407-Paper1234.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/407-Paper1234.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/408-Paper3487.html,Reviewer 1,2,5
https://papers.miccai.org/miccai-2024/408-Paper3487.html,Reviewer 2,4,2
https://papers.miccai.org/miccai-2024/408-Paper3487.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/409-Paper1552.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/409-Paper1552.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/409-Paper1552.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/410-Paper2899.html,Reviewer 1,1,N/A
https://papers.miccai.org/miccai-2024/410-Paper2899.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/410-Paper2899.html,Reviewer 3,5,6
https://papers.miccai.org/miccai-2024/411-Paper2830.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/411-Paper2830.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/411-Paper2830.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/411-Paper2830.html,Reviewer 4,5,5
https://papers.miccai.org/miccai-2024/412-Paper0983.html,Reviewer 1,1,1
https://papers.miccai.org/miccai-2024/412-Paper0983.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/412-Paper0983.html,Reviewer 3,6,6
https://papers.miccai.org/miccai-2024/413-Paper0298.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/413-Paper0298.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/413-Paper0298.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/414-Paper2694.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/414-Paper2694.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/414-Paper2694.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/415-Paper1786.html,Reviewer 1,2,N/A
